Gen_Index,timepoint,Committed,Started,Shut,TimeOn,TimeOff,Held as Reserves (MW)
Edison 22,9,0.0,0.0,0.0,0.0,157.0,0
Edison 22,10,0.0,0.0,0.0,0.0,158.0,0
Edison 22,11,0.0,0.0,0.0,0.0,159.0,0
Edison 22,12,0.0,0.0,0.0,0.0,160.0,0
Edison 22,13,0.0,0.0,0.0,0.0,161.0,0
Edison 22,14,0.0,0.0,0.0,0.0,162.0,0
Edison 22,15,0.0,0.0,0.0,0.0,163.0,0
Edison 22,16,0.0,0.0,0.0,0.0,164.0,0
Edison 22,17,0.0,0.0,0.0,0.0,165.0,0
Edison 22,18,0.0,0.0,0.0,0.0,166.0,0
Edison 22,19,0.0,0.0,0.0,0.0,167.0,0
Edison 22,20,0.0,0.0,0.0,0.0,168.0,0
Edison 22,21,0.0,0.0,0.0,0.0,169.0,0
Edison 22,22,0.0,0.0,0.0,0.0,170.0,0
Edison 22,23,0.0,0.0,0.0,0.0,171.0,0
Edison 22,24,0.0,0.0,0.0,0.0,172.0,0
Edison 23,1,0.0,0.0,0.0,0.0,149.0,0
Edison 23,2,0.0,0.0,0.0,0.0,150.0,0
Edison 23,3,0.0,0.0,0.0,0.0,151.0,0
Edison 23,4,0.0,0.0,0.0,0.0,152.0,0
Edison 23,5,0.0,0.0,0.0,0.0,153.0,0
Edison 23,6,0.0,0.0,0.0,0.0,154.0,0
Edison 23,7,0.0,0.0,0.0,0.0,155.0,0
Edison 23,8,0.0,0.0,0.0,0.0,156.0,0
Edison 23,9,0.0,0.0,0.0,0.0,157.0,0
Edison 23,10,0.0,0.0,0.0,0.0,158.0,0
Edison 23,11,0.0,0.0,0.0,0.0,159.0,0
Edison 23,12,0.0,0.0,0.0,0.0,160.0,0
Edison 23,13,0.0,0.0,0.0,0.0,161.0,0
Edison 23,14,0.0,0.0,0.0,0.0,162.0,0
Edison 23,15,0.0,0.0,0.0,0.0,163.0,0
Edison 23,16,0.0,0.0,0.0,0.0,164.0,0
Edison 23,17,0.0,0.0,0.0,0.0,165.0,0
Edison 23,18,0.0,0.0,0.0,0.0,166.0,0
Edison 23,19,0.0,0.0,0.0,0.0,167.0,0
Edison 23,20,0.0,0.0,0.0,0.0,168.0,0
Edison 23,21,0.0,0.0,0.0,0.0,169.0,0
Edison 23,22,0.0,0.0,0.0,0.0,170.0,0
Edison 23,23,0.0,0.0,0.0,0.0,171.0,0
Edison 23,24,0.0,0.0,0.0,0.0,172.0,0
Essex 123,1,0.0,0.0,0.0,0.0,149.0,0
Essex 123,2,0.0,0.0,0.0,0.0,150.0,0
Essex 123,3,0.0,0.0,0.0,0.0,151.0,0
Essex 123,4,0.0,0.0,0.0,0.0,152.0,0
Essex 123,5,0.0,0.0,0.0,0.0,153.0,0
Essex 123,6,0.0,0.0,0.0,0.0,154.0,0
Essex 123,7,0.0,0.0,0.0,0.0,155.0,0
Essex 123,8,0.0,0.0,0.0,0.0,156.0,0
Essex 123,9,0.0,0.0,0.0,0.0,157.0,0
Essex 123,10,0.0,0.0,0.0,0.0,158.0,0
Essex 123,11,0.0,0.0,0.0,0.0,159.0,0
Essex 123,12,0.0,0.0,0.0,0.0,160.0,0
Essex 123,13,0.0,0.0,0.0,0.0,161.0,0
Essex 123,14,0.0,0.0,0.0,0.0,162.0,0
Essex 123,15,0.0,0.0,0.0,0.0,163.0,0
Essex 123,16,0.0,0.0,0.0,0.0,164.0,0
Essex 123,17,0.0,0.0,0.0,0.0,165.0,0
Essex 123,18,0.0,0.0,0.0,0.0,166.0,0
Essex 123,19,0.0,0.0,0.0,0.0,167.0,0
Essex 123,20,0.0,0.0,0.0,0.0,168.0,0
Essex 123,21,0.0,0.0,0.0,0.0,169.0,0
Essex 123,22,0.0,0.0,0.0,0.0,170.0,0
Essex 123,23,0.0,0.0,0.0,0.0,171.0,0
Essex 123,24,0.0,0.0,0.0,0.0,172.0,0
Essex 122,1,0.0,0.0,0.0,0.0,149.0,0
Essex 122,2,0.0,0.0,0.0,0.0,150.0,0
Essex 122,3,0.0,0.0,0.0,0.0,151.0,0
Essex 122,4,0.0,0.0,0.0,0.0,152.0,0
Essex 122,5,0.0,0.0,0.0,0.0,153.0,0
Essex 122,6,0.0,0.0,0.0,0.0,154.0,0
Essex 122,7,0.0,0.0,0.0,0.0,155.0,0
Essex 122,8,0.0,0.0,0.0,0.0,156.0,0
Essex 122,9,0.0,0.0,0.0,0.0,157.0,0
Essex 122,10,0.0,0.0,0.0,0.0,158.0,0
Essex 122,11,0.0,0.0,0.0,0.0,159.0,0
Essex 122,12,0.0,0.0,0.0,0.0,160.0,0
Essex 122,13,0.0,0.0,0.0,0.0,161.0,0
Essex 122,14,0.0,0.0,0.0,0.0,162.0,0
Essex 122,15,0.0,0.0,0.0,0.0,163.0,0
Essex 122,16,0.0,0.0,0.0,0.0,164.0,0
Essex 122,17,0.0,0.0,0.0,0.0,165.0,0
Essex 122,18,0.0,0.0,0.0,0.0,166.0,0
Essex 122,19,0.0,0.0,0.0,0.0,167.0,0
Essex 122,20,0.0,0.0,0.0,0.0,168.0,0
Essex 122,21,0.0,0.0,0.0,0.0,169.0,0
Essex 122,22,0.0,0.0,0.0,0.0,170.0,0
Essex 122,23,0.0,0.0,0.0,0.0,171.0,0
Essex 122,24,0.0,0.0,0.0,0.0,172.0,0
Essex 114,1,0.0,0.0,0.0,0.0,149.0,0
Essex 114,2,0.0,0.0,0.0,0.0,150.0,0
Essex 114,3,0.0,0.0,0.0,0.0,151.0,0
Essex 114,4,0.0,0.0,0.0,0.0,152.0,0
Essex 114,5,0.0,0.0,0.0,0.0,153.0,0
Essex 114,6,0.0,0.0,0.0,0.0,154.0,0
Essex 114,7,0.0,0.0,0.0,0.0,155.0,0
Essex 114,8,0.0,0.0,0.0,0.0,156.0,0
Essex 114,9,0.0,0.0,0.0,0.0,157.0,0
Essex 114,10,0.0,0.0,0.0,0.0,158.0,0
Essex 114,11,0.0,0.0,0.0,0.0,159.0,0
Essex 114,12,0.0,0.0,0.0,0.0,160.0,0
Essex 114,13,0.0,0.0,0.0,0.0,161.0,0
Essex 114,14,0.0,0.0,0.0,0.0,162.0,0
Essex 114,15,0.0,0.0,0.0,0.0,163.0,0
Essex 114,16,0.0,0.0,0.0,0.0,164.0,0
Essex 114,17,0.0,0.0,0.0,0.0,165.0,0
Essex 114,18,0.0,0.0,0.0,0.0,166.0,0
Essex 114,19,0.0,0.0,0.0,0.0,167.0,0
Essex 114,20,0.0,0.0,0.0,0.0,168.0,0
Essex 114,21,0.0,0.0,0.0,0.0,169.0,0
Essex 114,22,0.0,0.0,0.0,0.0,170.0,0
Essex 114,23,0.0,0.0,0.0,0.0,171.0,0
Essex 114,24,0.0,0.0,0.0,0.0,172.0,0
Essex 103,1,0.0,0.0,0.0,0.0,149.0,0
Essex 103,2,0.0,0.0,0.0,0.0,150.0,0
Essex 103,3,0.0,0.0,0.0,0.0,151.0,0
Essex 103,4,0.0,0.0,0.0,0.0,152.0,0
Essex 103,5,0.0,0.0,0.0,0.0,153.0,0
Essex 103,6,0.0,0.0,0.0,0.0,154.0,0
Essex 103,7,0.0,0.0,0.0,0.0,155.0,0
Essex 103,8,0.0,0.0,0.0,0.0,156.0,0
Essex 103,9,0.0,0.0,0.0,0.0,157.0,0
Essex 103,10,0.0,0.0,0.0,0.0,158.0,0
Essex 103,11,0.0,0.0,0.0,0.0,159.0,0
Essex 103,12,0.0,0.0,0.0,0.0,160.0,0
Essex 103,13,0.0,0.0,0.0,0.0,161.0,0
Essex 103,14,0.0,0.0,0.0,0.0,162.0,0
Essex 103,15,0.0,0.0,0.0,0.0,163.0,0
Essex 103,16,0.0,0.0,0.0,0.0,164.0,0
Essex 103,17,0.0,0.0,0.0,0.0,165.0,0
Essex 103,18,0.0,0.0,0.0,0.0,166.0,0
Essex 103,19,0.0,0.0,0.0,0.0,167.0,0
Essex 103,20,0.0,0.0,0.0,0.0,168.0,0
Essex 103,21,0.0,0.0,0.0,0.0,169.0,0
Essex 103,22,0.0,0.0,0.0,0.0,170.0,0
Essex 103,23,0.0,0.0,0.0,0.0,171.0,0
Essex 103,24,0.0,0.0,0.0,0.0,172.0,0
Essex 121,1,0.0,0.0,0.0,0.0,149.0,0
Essex 121,2,0.0,0.0,0.0,0.0,150.0,0
Essex 121,3,0.0,0.0,0.0,0.0,151.0,0
Essex 121,4,0.0,0.0,0.0,0.0,152.0,0
Essex 121,5,0.0,0.0,0.0,0.0,153.0,0
Essex 121,6,0.0,0.0,0.0,0.0,154.0,0
Essex 121,7,0.0,0.0,0.0,0.0,155.0,0
Essex 121,8,0.0,0.0,0.0,0.0,156.0,0
Essex 121,9,0.0,0.0,0.0,0.0,157.0,0
Essex 121,10,0.0,0.0,0.0,0.0,158.0,0
Essex 121,11,0.0,0.0,0.0,0.0,159.0,0
Essex 121,12,0.0,0.0,0.0,0.0,160.0,0
Essex 121,13,0.0,0.0,0.0,0.0,161.0,0
Essex 121,14,0.0,0.0,0.0,0.0,162.0,0
Essex 121,15,0.0,0.0,0.0,0.0,163.0,0
Essex 121,16,0.0,0.0,0.0,0.0,164.0,0
Essex 121,17,0.0,0.0,0.0,0.0,165.0,0
Essex 121,18,0.0,0.0,0.0,0.0,166.0,0
Essex 121,19,0.0,0.0,0.0,0.0,167.0,0
Essex 121,20,0.0,0.0,0.0,0.0,168.0,0
Essex 121,21,0.0,0.0,0.0,0.0,169.0,0
Essex 121,22,0.0,0.0,0.0,0.0,170.0,0
Essex 121,23,0.0,0.0,0.0,0.0,171.0,0
Essex 121,24,0.0,0.0,0.0,0.0,172.0,0
Essex 101,1,0.0,0.0,0.0,0.0,149.0,0
Essex 101,2,0.0,0.0,0.0,0.0,150.0,0
Essex 101,3,0.0,0.0,0.0,0.0,151.0,0
Essex 101,4,0.0,0.0,0.0,0.0,152.0,0
Essex 101,5,0.0,0.0,0.0,0.0,153.0,0
Essex 101,6,0.0,0.0,0.0,0.0,154.0,0
Essex 101,7,0.0,0.0,0.0,0.0,155.0,0
Essex 101,8,0.0,0.0,0.0,0.0,156.0,0
Essex 101,9,0.0,0.0,0.0,0.0,157.0,0
Essex 101,10,0.0,0.0,0.0,0.0,158.0,0
Essex 101,11,0.0,0.0,0.0,0.0,159.0,0
Essex 101,12,0.0,0.0,0.0,0.0,160.0,0
Essex 101,13,0.0,0.0,0.0,0.0,161.0,0
Essex 101,14,0.0,0.0,0.0,0.0,162.0,0
Essex 101,15,0.0,0.0,0.0,0.0,163.0,0
Essex 101,16,0.0,0.0,0.0,0.0,164.0,0
Essex 101,17,0.0,0.0,0.0,0.0,165.0,0
Essex 101,18,0.0,0.0,0.0,0.0,166.0,0
Essex 101,19,1.0,1.0,0.0,1.0,0.0,36.00
Essex 101,20,1.0,-0.0,-0.0,2.0,0.0,36.00
Essex 101,21,1.0,-0.0,-0.0,3.0,0.0,36.00
Essex 101,22,1.0,-0.0,-0.0,4.0,0.0,36.00
Essex 101,23,1.0,-0.0,-0.0,5.0,0.0,36.00
Essex 101,24,1.0,-0.0,-0.0,6.0,0.0,36.00
Essex 9,1,0.0,0.0,0.0,0.0,149.0,0
Essex 9,2,0.0,0.0,0.0,0.0,150.0,0
Essex 9,3,0.0,0.0,0.0,0.0,151.0,0
Essex 9,4,0.0,0.0,0.0,0.0,152.0,0
Essex 9,5,0.0,0.0,0.0,0.0,153.0,0
Essex 9,6,0.0,0.0,0.0,0.0,154.0,0
Essex 9,7,0.0,0.0,0.0,0.0,155.0,0
Essex 9,8,0.0,0.0,0.0,0.0,156.0,0
Essex 9,9,0.0,0.0,0.0,0.0,157.0,0
Essex 9,10,0.0,0.0,0.0,0.0,158.0,0
Essex 9,11,0.0,0.0,0.0,0.0,159.0,0
Essex 9,12,0.0,0.0,0.0,0.0,160.0,0
Essex 9,13,0.0,0.0,0.0,0.0,161.0,0
Essex 9,14,0.0,0.0,0.0,0.0,162.0,0
Essex 9,15,0.0,0.0,0.0,0.0,163.0,0
Essex 9,16,0.0,0.0,0.0,0.0,164.0,0
Essex 9,17,0.0,0.0,0.0,0.0,165.0,0
Essex 9,18,0.0,0.0,0.0,0.0,166.0,0
Essex 9,19,0.0,0.0,0.0,0.0,167.0,0
Essex 9,20,1.0,1.0,-0.0,1.0,0.0,69.75
Essex 9,21,1.0,-0.0,-0.0,2.0,0.0,69.75
Essex 9,22,1.0,-0.0,-0.0,3.0,0.0,69.75
Essex 9,23,1.0,-0.0,-0.0,4.0,0.0,69.75
Essex 9,24,1.0,-0.0,-0.0,5.0,0.0,69.75
Essex 104,1,0.0,0.0,0.0,0.0,149.0,0
Essex 104,2,0.0,0.0,0.0,0.0,150.0,0
Essex 104,3,0.0,0.0,0.0,0.0,151.0,0
Essex 104,4,0.0,0.0,0.0,0.0,152.0,0
Essex 104,5,0.0,0.0,0.0,0.0,153.0,0
Essex 104,6,0.0,0.0,0.0,0.0,154.0,0
Essex 104,7,0.0,0.0,0.0,0.0,155.0,0
Essex 104,8,0.0,0.0,0.0,0.0,156.0,0
Essex 104,9,0.0,0.0,0.0,0.0,157.0,0
Essex 104,10,0.0,0.0,0.0,0.0,158.0,0
Essex 104,11,0.0,0.0,0.0,0.0,159.0,0
Essex 104,12,0.0,0.0,0.0,0.0,160.0,0
Essex 104,13,0.0,0.0,0.0,0.0,161.0,0
Essex 104,14,0.0,0.0,0.0,0.0,162.0,0
Essex 104,15,0.0,0.0,0.0,0.0,163.0,0
Essex 104,16,0.0,0.0,0.0,0.0,164.0,0
Essex 104,17,0.0,0.0,0.0,0.0,165.0,0
Essex 104,18,0.0,0.0,0.0,0.0,166.0,0
Essex 104,19,0.0,0.0,0.0,0.0,167.0,0
Essex 104,20,0.0,0.0,0.0,0.0,168.0,0
Essex 104,21,0.0,0.0,0.0,0.0,169.0,0
Essex 104,22,0.0,0.0,0.0,0.0,170.0,0
Essex 104,23,0.0,0.0,0.0,0.0,171.0,0
Essex 104,24,0.0,0.0,0.0,0.0,172.0,0
Essex 124,1,0.0,0.0,0.0,0.0,149.0,0
Essex 124,2,0.0,0.0,0.0,0.0,150.0,0
Essex 124,3,0.0,0.0,0.0,0.0,151.0,0
Essex 124,4,0.0,0.0,0.0,0.0,152.0,0
Essex 124,5,0.0,0.0,0.0,0.0,153.0,0
Essex 124,6,0.0,0.0,0.0,0.0,154.0,0
Essex 124,7,0.0,0.0,0.0,0.0,155.0,0
Essex 124,8,0.0,0.0,0.0,0.0,156.0,0
Essex 124,9,0.0,0.0,0.0,0.0,157.0,0
Essex 124,10,0.0,0.0,0.0,0.0,158.0,0
Essex 124,11,0.0,0.0,0.0,0.0,159.0,0
Essex 124,12,0.0,0.0,0.0,0.0,160.0,0
Essex 124,13,0.0,0.0,0.0,0.0,161.0,0
Essex 124,14,0.0,0.0,0.0,0.0,162.0,0
Essex 124,15,0.0,0.0,0.0,0.0,163.0,0
Essex 124,16,0.0,0.0,0.0,0.0,164.0,0
Essex 124,17,0.0,0.0,0.0,0.0,165.0,0
Essex 124,18,0.0,0.0,0.0,0.0,166.0,0
Essex 124,19,0.0,0.0,0.0,0.0,167.0,0
Essex 124,20,0.0,0.0,0.0,0.0,168.0,0
Essex 124,21,0.0,0.0,0.0,0.0,169.0,0
Essex 124,22,0.0,0.0,0.0,0.0,170.0,0
Essex 124,23,0.0,0.0,0.0,0.0,171.0,0
Essex 124,24,0.0,0.0,0.0,0.0,172.0,0
Essex 112,1,0.0,0.0,0.0,0.0,149.0,0
Essex 112,2,0.0,0.0,0.0,0.0,150.0,0
Essex 112,3,0.0,0.0,0.0,0.0,151.0,0
Essex 112,4,0.0,0.0,0.0,0.0,152.0,0
Essex 112,5,0.0,0.0,0.0,0.0,153.0,0
Essex 112,6,0.0,0.0,0.0,0.0,154.0,0
Essex 112,7,0.0,0.0,0.0,0.0,155.0,0
Essex 112,8,0.0,0.0,0.0,0.0,156.0,0
Essex 112,9,0.0,0.0,0.0,0.0,157.0,0
Essex 112,10,0.0,0.0,0.0,0.0,158.0,0
Essex 112,11,0.0,0.0,0.0,0.0,159.0,0
Essex 112,12,0.0,0.0,0.0,0.0,160.0,0
Essex 112,13,0.0,0.0,0.0,0.0,161.0,0
Essex 112,14,0.0,0.0,0.0,0.0,162.0,0
Essex 112,15,0.0,0.0,0.0,0.0,163.0,0
Essex 112,16,0.0,0.0,0.0,0.0,164.0,0
Essex 112,17,0.0,0.0,0.0,0.0,165.0,0
Essex 112,18,0.0,0.0,0.0,0.0,166.0,0
Essex 112,19,0.0,0.0,0.0,0.0,167.0,0
Essex 112,20,0.0,0.0,0.0,0.0,168.0,0
Essex 112,21,0.0,0.0,0.0,0.0,169.0,0
Essex 112,22,0.0,0.0,0.0,0.0,170.0,0
Essex 112,23,0.0,0.0,0.0,0.0,171.0,0
Essex 112,24,0.0,0.0,0.0,0.0,172.0,0
Essex 111,1,0.0,0.0,0.0,0.0,149.0,0
Essex 111,2,0.0,0.0,0.0,0.0,150.0,0
Essex 111,3,0.0,0.0,0.0,0.0,151.0,0
Essex 111,4,0.0,0.0,0.0,0.0,152.0,0
Essex 111,5,0.0,0.0,0.0,0.0,153.0,0
Essex 111,6,0.0,0.0,0.0,0.0,154.0,0
Essex 111,7,0.0,0.0,0.0,0.0,155.0,0
Essex 111,8,0.0,0.0,0.0,0.0,156.0,0
Essex 111,9,0.0,0.0,0.0,0.0,157.0,0
Essex 111,10,0.0,0.0,0.0,0.0,158.0,0
Essex 111,11,0.0,0.0,0.0,0.0,159.0,0
Essex 111,12,0.0,0.0,0.0,0.0,160.0,0
Essex 111,13,0.0,0.0,0.0,0.0,161.0,0
Essex 111,14,0.0,0.0,0.0,0.0,162.0,0
Essex 111,15,0.0,0.0,0.0,0.0,163.0,0
Essex 111,16,0.0,0.0,0.0,0.0,164.0,0
Essex 111,17,0.0,0.0,0.0,0.0,165.0,0
Essex 111,18,0.0,0.0,0.0,0.0,166.0,0
Essex 111,19,0.0,0.0,0.0,0.0,167.0,0
Essex 111,20,0.0,0.0,0.0,0.0,168.0,0
Essex 111,21,0.0,0.0,0.0,0.0,169.0,0
Essex 111,22,0.0,0.0,0.0,0.0,170.0,0
Essex 111,23,0.0,0.0,0.0,0.0,171.0,0
Essex 111,24,0.0,0.0,0.0,0.0,172.0,0
Essex 113,1,0.0,0.0,0.0,0.0,149.0,0
Essex 113,2,0.0,0.0,0.0,0.0,150.0,0
Essex 113,3,0.0,0.0,0.0,0.0,151.0,0
Essex 113,4,0.0,0.0,0.0,0.0,152.0,0
Essex 113,5,0.0,0.0,0.0,0.0,153.0,0
Essex 113,6,0.0,0.0,0.0,0.0,154.0,0
Essex 113,7,0.0,0.0,0.0,0.0,155.0,0
Essex 113,8,0.0,0.0,0.0,0.0,156.0,0
Essex 113,9,0.0,0.0,0.0,0.0,157.0,0
Essex 113,10,0.0,0.0,0.0,0.0,158.0,0
Essex 113,11,0.0,0.0,0.0,0.0,159.0,0
Essex 113,12,0.0,0.0,0.0,0.0,160.0,0
Essex 113,13,0.0,0.0,0.0,0.0,161.0,0
Essex 113,14,0.0,0.0,0.0,0.0,162.0,0
Essex 113,15,0.0,0.0,0.0,0.0,163.0,0
Essex 113,16,0.0,0.0,0.0,0.0,164.0,0
Essex 113,17,0.0,0.0,0.0,0.0,165.0,0
Essex 113,18,0.0,0.0,0.0,0.0,166.0,0
Essex 113,19,0.0,0.0,0.0,0.0,167.0,0
Essex 113,20,0.0,0.0,0.0,0.0,168.0,0
Essex 113,21,0.0,0.0,0.0,0.0,169.0,0
Essex 113,22,0.0,0.0,0.0,0.0,170.0,0
Essex 113,23,0.0,0.0,0.0,0.0,171.0,0
Essex 113,24,0.0,0.0,0.0,0.0,172.0,0
Essex 102,1,0.0,0.0,0.0,0.0,149.0,0
Essex 102,2,0.0,0.0,0.0,0.0,150.0,0
Essex 102,3,0.0,0.0,0.0,0.0,151.0,0
Essex 102,4,0.0,0.0,0.0,0.0,152.0,0
Essex 102,5,0.0,0.0,0.0,0.0,153.0,0
Essex 102,6,0.0,0.0,0.0,0.0,154.0,0
Essex 102,7,0.0,0.0,0.0,0.0,155.0,0
Essex 102,8,0.0,0.0,0.0,0.0,156.0,0
Essex 102,9,0.0,0.0,0.0,0.0,157.0,0
Essex 102,10,0.0,0.0,0.0,0.0,158.0,0
Essex 102,11,0.0,0.0,0.0,0.0,159.0,0
Essex 102,12,0.0,0.0,0.0,0.0,160.0,0
Essex 102,13,0.0,0.0,0.0,0.0,161.0,0
Essex 102,14,0.0,0.0,0.0,0.0,162.0,0
Essex 102,15,0.0,0.0,0.0,0.0,163.0,0
Essex 102,16,0.0,0.0,0.0,0.0,164.0,0
Essex 102,17,0.0,0.0,0.0,0.0,165.0,0
Essex 102,18,0.0,0.0,0.0,0.0,166.0,0
Essex 102,19,0.0,0.0,0.0,0.0,167.0,0
Essex 102,20,0.0,0.0,0.0,0.0,168.0,0
Essex 102,21,0.0,0.0,0.0,0.0,169.0,0
Essex 102,22,1.0,1.0,0.0,1.0,0.0,36.00
Essex 102,23,1.0,-0.0,-0.0,2.0,0.0,36.00
Essex 102,24,1.0,-0.0,-0.0,3.0,0.0,36.00
Hudson 2,1,0.0,0.0,1.0,0.0,1.0,0
Hudson 2,2,0.0,0.0,0.0,0.0,2.0,0
Hudson 2,3,0.0,0.0,0.0,0.0,3.0,0
Hudson 2,4,0.0,0.0,0.0,0.0,4.0,0
Hudson 2,5,0.0,0.0,0.0,0.0,5.0,0
Hudson 2,6,0.0,0.0,0.0,0.0,6.0,0
Hudson 2,7,0.0,0.0,0.0,0.0,7.0,0
Hudson 2,8,0.0,0.0,0.0,0.0,8.0,0
Hudson 2,9,0.0,0.0,0.0,0.0,9.0,0
Hudson 2,10,0.0,0.0,0.0,0.0,10.0,0
Hudson 2,11,0.0,0.0,0.0,0.0,11.0,0
Hudson 2,12,0.0,0.0,0.0,0.0,12.0,0
Hudson 2,13,0.0,0.0,0.0,0.0,13.0,0
Hudson 2,14,0.0,0.0,0.0,0.0,14.0,0
Hudson 2,15,0.0,0.0,0.0,0.0,15.0,0
Hudson 2,16,0.0,0.0,0.0,0.0,16.0,0
Hudson 2,17,0.0,0.0,0.0,0.0,17.0,0
Hudson 2,18,0.0,0.0,0.0,0.0,18.0,0
Hudson 2,19,0.0,0.0,0.0,0.0,19.0,0
Hudson 2,20,0.0,0.0,0.0,0.0,20.0,0
Hudson 2,21,0.0,0.0,0.0,0.0,21.0,0
Hudson 2,22,0.0,0.0,0.0,0.0,22.0,0
Hudson 2,23,0.0,0.0,0.0,0.0,23.0,0
Hudson 2,24,0.0,0.0,0.0,0.0,24.0,0
Kearney 133,1,0.0,0.0,0.0,0.0,149.0,0
Kearney 133,2,0.0,0.0,0.0,0.0,150.0,0
Kearney 133,3,0.0,0.0,0.0,0.0,151.0,0
Kearney 133,4,0.0,0.0,0.0,0.0,152.0,0
Kearney 133,5,0.0,0.0,0.0,0.0,153.0,0
Kearney 133,6,0.0,0.0,0.0,0.0,154.0,0
Kearney 133,7,0.0,0.0,0.0,0.0,155.0,0
Kearney 133,8,0.0,0.0,0.0,0.0,156.0,0
Kearney 133,9,0.0,0.0,0.0,0.0,157.0,0
Kearney 133,10,0.0,0.0,0.0,0.0,158.0,0
Kearney 133,11,0.0,0.0,0.0,0.0,159.0,0
Kearney 133,12,0.0,0.0,0.0,0.0,160.0,0
Kearney 133,13,0.0,0.0,0.0,0.0,161.0,0
Kearney 133,14,0.0,0.0,0.0,0.0,162.0,0
Kearney 133,15,0.0,0.0,0.0,0.0,163.0,0
Kearney 133,16,0.0,0.0,0.0,0.0,164.0,0
Kearney 133,17,0.0,0.0,0.0,0.0,165.0,0
Kearney 133,18,-0.0,-0.0,-0.0,0.0,166.0,0
Kearney 133,19,1.0,1.0,-0.0,1.0,0.0,35.17
Kearney 133,20,1.0,-0.0,-0.0,2.0,0.0,35.17
Kearney 133,21,1.0,-0.0,-0.0,3.0,0.0,35.17
Kearney 133,22,1.0,-0.0,-0.0,4.0,0.0,35.17
Kearney 133,23,1.0,-0.0,-0.0,5.0,0.0,35.17
Kearney 133,24,1.0,-0.0,-0.0,6.0,0.0,35.17
Kearney 132,1,0.0,0.0,0.0,0.0,149.0,0
Kearney 132,2,0.0,0.0,0.0,0.0,150.0,0
Kearney 132,3,0.0,0.0,0.0,0.0,151.0,0
Kearney 132,4,0.0,0.0,0.0,0.0,152.0,0
Kearney 132,5,0.0,0.0,0.0,0.0,153.0,0
Kearney 132,6,0.0,0.0,0.0,0.0,154.0,0
Kearney 132,7,0.0,0.0,0.0,0.0,155.0,0
Kearney 132,8,0.0,0.0,0.0,0.0,156.0,0
Kearney 132,9,0.0,0.0,0.0,0.0,157.0,0
Kearney 132,10,0.0,0.0,0.0,0.0,158.0,0
Kearney 132,11,0.0,0.0,0.0,0.0,159.0,0
Kearney 132,12,0.0,0.0,0.0,0.0,160.0,0
Kearney 132,13,0.0,0.0,0.0,0.0,161.0,0
Kearney 132,14,0.0,0.0,0.0,0.0,162.0,0
Kearney 132,15,0.0,0.0,0.0,0.0,163.0,0
Kearney 132,16,0.0,0.0,0.0,0.0,164.0,0
Kearney 132,17,0.0,0.0,0.0,0.0,165.0,0
Kearney 132,18,-0.0,-0.0,-0.0,0.0,166.0,0
Kearney 132,19,1.0,1.0,-0.0,1.0,0.0,35.17
Kearney 132,20,1.0,-0.0,-0.0,2.0,0.0,35.17
Kearney 132,21,1.0,-0.0,-0.0,3.0,0.0,35.17
Kearney 132,22,1.0,-0.0,-0.0,4.0,0.0,35.17
Kearney 132,23,1.0,-0.0,-0.0,5.0,0.0,35.17
Kearney 132,24,1.0,-0.0,-0.0,6.0,0.0,35.17
Kearney 134,1,0.0,0.0,0.0,0.0,149.0,0
Kearney 134,2,0.0,0.0,0.0,0.0,150.0,0
Kearney 134,3,0.0,0.0,0.0,0.0,151.0,0
Kearney 134,4,0.0,0.0,0.0,0.0,152.0,0
Kearney 134,5,0.0,0.0,0.0,0.0,153.0,0
Kearney 134,6,0.0,0.0,0.0,0.0,154.0,0
Kearney 134,7,0.0,0.0,0.0,0.0,155.0,0
Kearney 134,8,0.0,0.0,0.0,0.0,156.0,0
Kearney 134,9,0.0,0.0,0.0,0.0,157.0,0
Kearney 134,10,0.0,0.0,0.0,0.0,158.0,0
Kearney 134,11,0.0,0.0,0.0,0.0,159.0,0
Kearney 134,12,0.0,0.0,0.0,0.0,160.0,0
Kearney 134,13,0.0,0.0,0.0,0.0,161.0,0
Kearney 134,14,0.0,0.0,0.0,0.0,162.0,0
Kearney 134,15,0.0,0.0,0.0,0.0,163.0,0
Kearney 134,16,-0.0,-0.0,0.0,0.0,164.0,0
Kearney 134,17,0.0,-0.0,-0.0,0.0,165.0,0
Kearney 134,18,0.0,-0.0,-0.0,0.0,166.0,0
Kearney 134,19,1.0,1.0,-0.0,1.0,0.0,35.17
Kearney 134,20,1.0,-0.0,-0.0,2.0,0.0,35.17
Kearney 134,21,1.0,-0.0,-0.0,3.0,0.0,35.17
Kearney 134,22,1.0,-0.0,-0.0,4.0,0.0,35.17
Kearney 134,23,1.0,-0.0,-0.0,5.0,0.0,35.17
Kearney 134,24,1.0,-0.0,-0.0,6.0,0.0,35.17
Kearney 142,1,0.0,0.0,0.0,0.0,149.0,0
Kearney 142,2,0.0,0.0,0.0,0.0,150.0,0
Kearney 142,3,0.0,0.0,0.0,0.0,151.0,0
Kearney 142,4,0.0,0.0,0.0,0.0,152.0,0
Kearney 142,5,0.0,0.0,0.0,0.0,153.0,0
Kearney 142,6,0.0,0.0,0.0,0.0,154.0,0
Kearney 142,7,0.0,0.0,0.0,0.0,155.0,0
Kearney 142,8,0.0,0.0,0.0,0.0,156.0,0
Kearney 142,9,0.0,0.0,0.0,0.0,157.0,0
